iter	RMSE
1500	0.02475430371
1501	0.02475413117
1502	0.02475204595
1503	0.02475039974
1504	0.02474534743
1505	0.02474439678
1506	0.02474171737
1507	0.02474014601
1508	0.02473541027
1509	0.02473477139
1510	0.02473232102
1511	0.02473100414
1512	0.02473007138
1513	0.02472868996
1514	0.02472655215
1515	0.0247252231
1516	0.02472221863
1517	0.02472002609
1518	0.02471838424
1519	0.02471659718
1520	0.02471586193
1521	0.02471522305
1522	0.02471319457
1523	0.02470867129
1524	0.024707521
1525	0.02470629173
1526	0.02470406257
1527	0.02469999731
1528	0.02469583842
1529	0.02469225872
1530	0.0246890755
1531	0.02468751137
1532	0.02468662813
1533	0.02468453649
1534	0.02468092385
1535	0.02467991125
1536	0.02467804799
1537	0.02467569674
1538	0.02467149836
1539	0.0246700068
1540	0.02466822948
1541	0.02466654247
1542	0.02466083594
1543	0.0246582562
1544	0.02465699708
1545	0.02465282081
1546	0.02464786081
1547	0.02464592302
1548	0.02464384466
1549	0.02464029786
1550	0.02463907065
1551	0.02463723237
1552	0.02463442489
1553	0.02463150793
1554	0.0246292322
1555	0.02462696699
1556	0.02462579543
1557	0.02461932261
1558	0.02461648957
1559	0.02461500373
1560	0.02461144045
1561	0.02460796119
1562	0.02460247689
1563	0.0245975288
1564	0.02459447906
1565	0.02459165754
1566	0.02458726199
1567	0.02458320723
1568	0.02458271669
1569	0.02457911618
1570	0.02457589214
1571	0.02457265022
1572	0.02457098951
1573	0.02456831146
1574	0.02456563213
1575	0.02456262474
1576	0.02456071536
1577	0.02455730684
1578	0.024555866
1579	0.02455235049
1580	0.02454914874
1581	0.02454555733
1582	0.02454447141
1583	0.0245416853
1584	0.02454006133
1585	0.02453134665
1586	0.02452916133
1587	0.02452549192
1588	0.02452236511
1589	0.02451764073
1590	0.02451218992
1591	0.0245105548
1592	0.02450937778
1593	0.02450602169
1594	0.02450327332
1595	0.02450131592
1596	0.02449941213
1597	0.02449608448
1598	0.02449382879
1599	0.02449195133
1600	0.0244910527
1601	0.02448781375
1602	0.02448485528
1603	0.02448048026
1604	0.02447765821
1605	0.02447555212
1606	0.02447292248
1607	0.02447050241
1608	0.02446815356
1609	0.02446523662
1610	0.02446374105
1611	0.02446074274
1612	0.0244595711
1613	0.02445602296
1614	0.02445189878
1615	0.0244505475
1616	0.02444900942
1617	0.02444717067
1618	0.02444219029
1619	0.02444066675
1620	0.02443644763
1621	0.02443193007
1622	0.02442870358
1623	0.02442639787
1624	0.02442354435
1625	0.02441987121
1626	0.02441643387
1627	0.02441305802
1628	0.02441153954
1629	0.02441015518
1630	0.02440800485
1631	0.02440499096
1632	0.02440198696
1633	0.0243963434
1634	0.02439492927
1635	0.02438897082
1636	0.02438509908
1637	0.02438262145
1638	0.02438099738
1639	0.02437974391
1640	0.02437709836
1641	0.02437371831
1642	0.02437108812
1643	0.02436779082
1644	0.02436077888
1645	0.02435687849
1646	0.02435506043
1647	0.02435370572
1648	0.02435045283
1649	0.02434624452
1650	0.02434392108
1651	0.02433987873
1652	0.02433652499
1653	0.02433149063
1654	0.0243296593
1655	0.02432882262
1656	0.02432477181
1657	0.0243223709
1658	0.02431841895
1659	0.02431589443
1660	0.02431372793
1661	0.02431303292
1662	0.02431145142
1663	0.02430735439
1664	0.02430671838
1665	0.02430604025
1666	0.02430392629
1667	0.02430024913
1668	0.02429751465
1669	0.02429585691
1670	0.02429401668
1671	0.02428999679
1672	0.02428826712
1673	0.02428627906
1674	0.02428507195
1675	0.02428270255
1676	0.02427451852
1677	0.02427085608
1678	0.02426701052
1679	0.02426426851
1680	0.02426008559
1681	0.02425555381
1682	0.02425428764
1683	0.0242513731
1684	0.0242497263
1685	0.02424758562
1686	0.02424409217
1687	0.02424104244
1688	0.02423883064
1689	0.02423484908
1690	0.02423157628
1691	0.02423004412
1692	0.02422886137
1693	0.02422576888
1694	0.02422239052
1695	0.02421921824
1696	0.02421803024
1697	0.024214702
1698	0.02421109933
1699	0.02420923412
1700	0.02420608311
1701	0.02420481868
1702	0.02420349094
1703	0.02420105167
1704	0.02419803593
1705	0.02419294051
1706	0.02419205525
1707	0.02419138408
1708	0.02418350378
1709	0.024182346
1710	0.02417993738
1711	0.02417797187
1712	0.02417518314
1713	0.02417062117
1714	0.02416835323
1715	0.02416765391
1716	0.02416675757
1717	0.02416489254
1718	0.0241639385
1719	0.02416184838
1720	0.02416037018
1721	0.0241585866
1722	0.02415541761
1723	0.02415504205
1724	0.02415257246
1725	0.02415024864
1726	0.02414961603
1727	0.02414657668
1728	0.0241446664
1729	0.02414334794
1730	0.02414010583
1731	0.02413779521
1732	0.0241345921
1733	0.02413015385
1734	0.02412511591
1735	0.02412375476
1736	0.02412106047
1737	0.02411721789
1738	0.02411442687
1739	0.02411085497
1740	0.02410718323
1741	0.02410093776
1742	0.02410012592
1743	0.02409664564
1744	0.02409555943
1745	0.02409400823
1746	0.02409040783
1747	0.02408759949
1748	0.02408646753
1749	0.02408470668
1750	0.02408125131
1751	0.02407911687
1752	0.02407652947
1753	0.02407539614
1754	0.02407354442
1755	0.02406933653
1756	0.02406799051
1757	0.02406195937
1758	0.02405980234
1759	0.02405714298
1760	0.02405468846
1761	0.02405109604
1762	0.02404935915
1763	0.0240445164
1764	0.02404222415
1765	0.02403893638
1766	0.02403804713
1767	0.02403635019
1768	0.02403261234
1769	0.02403098914
1770	0.02402793455
1771	0.02402519138
1772	0.02402242714
1773	0.02402190979
1774	0.02401895833
1775	0.02401719567
1776	0.02401234858
1777	0.02401065733
1778	0.02400936192
1779	0.02400609617
1780	0.02400405784
1781	0.02400257607
1782	0.02400074915
1783	0.0239986439
1784	0.02399762891
1785	0.02399145742
1786	0.02398974965
1787	0.0239883465
1788	0.02398150844
1789	0.0239788686
1790	0.02397602868
1791	0.02397029415
1792	0.02396828502
1793	0.023966188
1794	0.02396461646
1795	0.02396159542
1796	0.02396006453
1797	0.02395716295
1798	0.02395642764
1799	0.02395516337
1800	0.0239535681
1801	0.02395071701
1802	0.02394697883
1803	0.02393985603
1804	0.02393906206
1805	0.02393641996
1806	0.02393537322
1807	0.02393177136
1808	0.02392962318
1809	0.02392838373
1810	0.02392408018
1811	0.02392092224
1812	0.0239206849
1813	0.02391764996
1814	0.0239145803
1815	0.02391197821
1816	0.02390786042
1817	0.02390550638
1818	0.02390489523
1819	0.02390415081
1820	0.02390169479
1821	0.02389780799
1822	0.02389727372
1823	0.02389334531
1824	0.02389199711
1825	0.02389038392
1826	0.02388732186
1827	0.0238848628
1828	0.02388125633
1829	0.02388039921
1830	0.02387719738
1831	0.02387545505
1832	0.02387301011
1833	0.02387239655
1834	0.02387056508
1835	0.0238674917
1836	0.02386543716
1837	0.02386266672
1838	0.02385943081
1839	0.02385752966
1840	0.02385598339
1841	0.02385447439
1842	0.02385102273
1843	0.02384929096
1844	0.02384445404
1845	0.02383917772
1846	0.02383563653
1847	0.02383383785
1848	0.02383142915
1849	0.02382892732
1850	0.02382724738
1851	0.0238254943
1852	0.02382325544
1853	0.02382281582
1854	0.02382053839
1855	0.02381713753
1856	0.02381598154
1857	0.02381405061
1858	0.02381182461
1859	0.02381051939
1860	0.02380836858
1861	0.02380679547
1862	0.0238051058
1863	0.02379750356
1864	0.02379502743
1865	0.02379262154
1866	0.02379129556
1867	0.02379012254
1868	0.02378621676
1869	0.02378523796
1870	0.02377920539
1871	0.0237766987
1872	0.02377541753
1873	0.02377164857
1874	0.02376655739
1875	0.02376435889
1876	0.02376194378
1877	0.02376048803
1878	0.02375474606
1879	0.02375089712
1880	0.02374871587
1881	0.02374694757
1882	0.02374385048
1883	0.02374219503
1884	0.02373870091
1885	0.02373709152
1886	0.02373350461
1887	0.02373045766
1888	0.02372761382
1889	0.02372468809
1890	0.02372156839
1891	0.02371877637
1892	0.02371676308
1893	0.02371518412
1894	0.0237133338
1895	0.02371168405
1896	0.02371041631
1897	0.02370653481
1898	0.02370574154
1899	0.02370484051
1900	0.02370127034
1901	0.0237005912
1902	0.02369494157
1903	0.02369455167
1904	0.02369366497
1905	0.02368956128
1906	0.02368766881
1907	0.0236850465
1908	0.02368220031
1909	0.02367856268
1910	0.02367796563
1911	0.02367540481
1912	0.02367189428
1913	0.02367168256
1914	0.02367051126
1915	0.02366696234
1916	0.02366468264
1917	0.02366258
1918	0.02366183495
1919	0.02365670736
1920	0.0236559732
1921	0.0236533554
1922	0.02365263569
1923	0.02364818715
1924	0.02364515304
1925	0.02364357577
1926	0.02364179182
1927	0.0236363891
1928	0.02363245236
1929	0.02363153937
1930	0.02362917993
1931	0.0236276133
1932	0.02362365902
1933	0.02362283312
1934	0.0236218444
1935	0.02362091665
1936	0.02361827675
1937	0.02361574881
1938	0.02361486501
1939	0.02361399823
1940	0.02361208684
1941	0.02361090589
1942	0.02360796419
1943	0.02360589281
1944	0.02360544807
1945	0.02360164146
1946	0.02359985664
1947	0.02359798603
1948	0.02359499937
1949	0.0235914748
1950	0.02359107111
1951	0.02358873703
1952	0.02358644641
1953	0.02358610793
1954	0.0235840887
1955	0.02358255957
1956	0.02358103685
1957	0.02357873187
1958	0.02357647099
1959	0.02357455106
1960	0.02357190682
1961	0.02356844111
1962	0.0235678748
1963	0.02356533824
1964	0.02356207022
1965	0.02355912117
1966	0.02355737408
1967	0.02355550917
1968	0.02355255624
1969	0.02355233101
1970	0.02354988485
1971	0.02354540349
1972	0.02354472272
1973	0.02354340562
1974	0.02354267228
1975	0.02354094983
1976	0.02353945581
1977	0.02353574858
1978	0.02353471972
1979	0.02353089017
1980	0.02352905412
1981	0.02352724196
1982	0.02352416925
1983	0.02352262293
1984	0.02351977855
1985	0.02351913708
1986	0.02351445438
1987	0.02351381039
1988	0.02351140734
1989	0.02350954486
1990	0.02350592712
1991	0.02350354627
1992	0.02350176146
1993	0.02349981734
1994	0.02349833392
1995	0.02349774109
1996	0.02349636945
1997	0.02349554314
1998	0.02349305763
1999	0.02349081107
